,index,artist,ranking,song,songurl,titletext,url,year
1618,18,G-Eazy,"19
","Me, Myself & I","/wiki/Me,_Myself_%26_I_(G-Eazy_and_Bebe_Rexha_song)","Me, Myself & I",/wiki/G-Eazy,2016
1619,19,Twenty One Pilots,"20
",Ride,/wiki/Ride_(Twenty_One_Pilots_song),Ride,/wiki/Twenty_One_Pilots,2016
1620,20,Twenty One Pilots,"21
",Heathens,/wiki/Heathens_(song),Heathens,/wiki/Twenty_One_Pilots,2016
1621,21,Zayn,"22
",Pillowtalk,/wiki/Pillowtalk_(song),Pillowtalk,/wiki/Zayn_Malik,2016
1622,22,Shawn Mendes,"23
",Stitches,/wiki/Stitches_(Shawn_Mendes_song),Stitches,/wiki/Shawn_Mendes,2016
1623,23,Drake,"24
",Hotline Bling,/wiki/Hotline_Bling,Hotline Bling,/wiki/Drake_(musician),2016
1624,24,Major Lazer,"25
",Cold Water,/wiki/Cold_Water_(song),Cold Water,/wiki/Major_Lazer,2016
1625,25,Adele,"26
",Send My Love (To Your New Lover),/wiki/Send_My_Love_(To_Your_New_Lover),Send My Love (To Your New Lover),/wiki/Adele,2016
1626,26,The Chainsmokers,"27
",Roses,/wiki/Roses_(The_Chainsmokers_song),Roses,/wiki/The_Chainsmokers,2016
1627,27,Shawn Mendes,"28
",Treat You Better,/wiki/Treat_You_Better,Treat You Better,/wiki/Shawn_Mendes,2016
1628,28,Drake,"29
",Too Good,/wiki/Too_Good_(Drake_song),Too Good,/wiki/Drake_(musician),2016
1629,29,Future,"30
",Low Life,/wiki/Low_Life_(song),Low Life,/wiki/Future_(rapper),2016
1630,30,Justin Bieber,"31
",What Do You Mean?,/wiki/What_Do_You_Mean%3F,What Do You Mean?,/wiki/Justin_Bieber,2016
1631,31,The Weeknd,"32
",The Hills,/wiki/The_Hills_(song),The Hills,/wiki/The_Weeknd,2016
1632,32,Pink,"33
",Just Like Fire,/wiki/Just_Like_Fire,Just Like Fire,/wiki/Pink_(singer),2016
1633,33,DRAM,"34
",Broccoli,/wiki/Broccoli_(D.R.A.M._song),Broccoli,/wiki/DRAM_(rapper),2016
1634,34,Bryson Tiller,"35
",Don't,/wiki/Don%27t_(Bryson_Tiller_song),Don't,/wiki/Bryson_Tiller,2016
1635,35,Ariana Grande,"36
",Dangerous Woman,/wiki/Dangerous_Woman_(song),Dangerous Woman,/wiki/Ariana_Grande,2016
1636,36,Drake,"37
",Jumpman,/wiki/Jumpman_(song),Jumpman,/wiki/Drake_(musician),2016
1637,37,Gnash,"38
","I Hate U, I Love U","/wiki/I_Hate_U,_I_Love_U","I Hate U, I Love U",/wiki/Gnash_(musician),2016
1638,38,Alessia Cara,"39
",Here,/wiki/Here_(Alessia_Cara_song),Here,/wiki/Alessia_Cara,2016
1639,39,Selena Gomez,"40
",Same Old Love,/wiki/Same_Old_Love,Same Old Love,/wiki/Selena_Gomez,2016
1640,40,Drake,"41
",Controlla,/wiki/Controlla,Controlla,/wiki/Drake_(musician),2016
1641,41,Meghan Trainor,"42
",Like I'm Gonna Lose You,/wiki/Like_I%27m_Gonna_Lose_You,Like I'm Gonna Lose You,/wiki/Meghan_Trainor,2016
1642,42,Charlie Puth,"43
",One Call Away,/wiki/One_Call_Away_(Charlie_Puth_song),One Call Away,/wiki/Charlie_Puth,2016
1643,43,James Bay,"44
",Let It Go,/wiki/Let_It_Go_(James_Bay_song),Let It Go,/wiki/James_Bay_(singer),2016
1644,44,Meghan Trainor,"45
",No,/wiki/No_(Meghan_Trainor_song),No,/wiki/Meghan_Trainor,2016
1645,45,Zara Larsson,"46
",Never Forget You,/wiki/Never_Forget_You_(Zara_Larsson_and_MNEK_song),Never Forget You,/wiki/Zara_Larsson,2016
1646,46,DJ Snake,"47
",Let Me Love You,/wiki/Let_Me_Love_You_(DJ_Snake_song),Let Me Love You,/wiki/DJ_Snake,2016
1647,47,Kent Jones,"48
",Don't Mind,/wiki/Don%27t_Mind_(Kent_Jones_song),Don't Mind,/wiki/Kent_Jones_(rapper),2016
1648,48,Florida Georgia Line,"49
",H.O.L.Y.,/wiki/H.O.L.Y.,H.O.L.Y.,/wiki/Florida_Georgia_Line,2016
1649,49,Charlie Puth,"50
",We Don't Talk Anymore,/wiki/We_Don%27t_Talk_Anymore_(Charlie_Puth_song),We Don't Talk Anymore,/wiki/Charlie_Puth,2016
1650,50,Ariana Grande,"51
",Into You,/wiki/Into_You_(Ariana_Grande_song),Into You,/wiki/Ariana_Grande,2016
1651,51,Kiiara,"52
",Gold,/wiki/Gold_(Kiiara_song),Gold,/wiki/Kiiara,2016
1652,52,Bryson Tiller,"53
",Exchange,/wiki/Exchange_(Bryson_Tiller_song),Exchange,/wiki/Bryson_Tiller,2016
1653,53,Fetty Wap,"54
",679,/wiki/679_(song),679,/wiki/Fetty_Wap,2016
1654,54,Jeremih,"55
",Oui,/wiki/Oui_(song),Oui,/wiki/Jeremih,2016
1655,55,Selena Gomez,"56
",Hands to Myself,/wiki/Hands_to_Myself,Hands to Myself,/wiki/Selena_Gomez,2016
1656,56,Kevin Gates,"57
",2 Phones,/wiki/2_Phones,2 Phones,/wiki/Kevin_Gates,2016
1657,57,The Weeknd,"58
",Starboy,/wiki/Starboy_(song),Starboy,/wiki/The_Weeknd,2016
1658,58,DJ Khaled,"59
",For Free,/wiki/For_Free,For Free,/wiki/DJ_Khaled,2016
1659,59,Flume,"60
",Never Be Like You,/wiki/Never_Be_Like_You,Never Be Like You,/wiki/Flume_(musician),2016
1660,60,The Weeknd,"61
",In the Night,/wiki/In_the_Night_(The_Weeknd_song),In the Night,/wiki/The_Weeknd,2016
1661,61,Meghan Trainor,"62
",Me Too,/wiki/Me_Too_(Meghan_Trainor_song),Me Too,/wiki/Meghan_Trainor,2016
1662,62,Elle King,"63
",Ex's & Oh's,/wiki/Ex%27s_%26_Oh%27s,Ex's & Oh's,/wiki/Elle_King,2016
1663,63,Thomas Rhett,"64
",Die a Happy Man,/wiki/Die_a_Happy_Man,Die a Happy Man,/wiki/Thomas_Rhett,2016
1664,64,Post Malone,"65
",White Iverson,/wiki/White_Iverson,White Iverson,/wiki/Post_Malone,2016
1665,65,Nick Jonas,"66
",Close,/wiki/Close_(Nick_Jonas_song),Close,/wiki/Nick_Jonas,2016
1666,66,X Ambassadors,"67
",Unsteady,/wiki/Unsteady_(X_Ambassadors_song),Unsteady,/wiki/X_Ambassadors,2016
1667,67,Lil Wayne,"68
",Sucker for Pain,/wiki/Sucker_for_Pain,Sucker for Pain,/wiki/Lil_Wayne,2016
1668,68,Yo Gotti,"69
",Down in the DM,/wiki/Down_in_the_DM,Down in the DM,/wiki/Yo_Gotti,2016
1669,69,Tory Lanez,"70
",Luv,/wiki/Luv_(Tory_Lanez_song),Luv,/wiki/Tory_Lanez,2016
1670,70,Beyoncé,"71
",Sorry,/wiki/Sorry_(Beyonc%C3%A9_song),Sorry,/wiki/Beyonc%C3%A9,2016
1671,71,The Weeknd,"72
",Can't Feel My Face,/wiki/Can%27t_Feel_My_Face,Can't Feel My Face,/wiki/The_Weeknd,2016
1672,72,Coldplay,"73
",Hymn for the Weekend,/wiki/Hymn_for_the_Weekend,Hymn for the Weekend,/wiki/Coldplay,2016
1673,73,Tory Lanez,"74
",Say It,/wiki/Say_It_(Tory_Lanez_song),Say It,/wiki/Tory_Lanez,2016
1674,74,Travis Scott,"75
",Antidote,/wiki/Antidote_(Travis_Scott_song),Antidote,/wiki/Travis_Scott,2016
1675,75,Ruth B,"76
",Lost Boy,/wiki/Lost_Boy_(Ruth_B_song),Lost Boy,/wiki/Ruth_B,2016
1676,76,Ariana Grande,"77
",Side to Side,/wiki/Side_to_Side,Side to Side,/wiki/Ariana_Grande,2016
1677,77,Daya,"78
","Sit Still, Look Pretty","/wiki/Sit_Still,_Look_Pretty","Sit Still, Look Pretty",/wiki/Daya_(singer),2016
1678,78,Taylor Swift,"79
",Wildest Dreams,/wiki/Wildest_Dreams_(Taylor_Swift_song),Wildest Dreams,/wiki/Taylor_Swift,2016
1679,79,DJ Snake,"80
",Middle,/wiki/Middle_(DJ_Snake_song),Middle,/wiki/DJ_Snake,2016
1680,80,Ellie Goulding,"81
",On My Mind,/wiki/On_My_Mind_(Ellie_Goulding_song),On My Mind,/wiki/Ellie_Goulding,2016
1681,81,Drake,"82
",Pop Style,/wiki/Pop_Style,Pop Style,/wiki/Drake_(musician),2016
1682,82,Adele,"83
",When We Were Young,/wiki/When_We_Were_Young_(Adele_song),When We Were Young,/wiki/Adele,2016
1683,83,Daya,"84
",Hide Away,/wiki/Hide_Away_(Daya_song),Hide Away,/wiki/Daya_(singer),2016
1684,84,Major Lazer,"85
",Lean On,/wiki/Lean_On,Lean On,/wiki/Major_Lazer,2016
1685,85,Shawn Mendes,"86
",I Know What You Did Last Summer,/wiki/I_Know_What_You_Did_Last_Summer_(song),I Know What You Did Last Summer,/wiki/Shawn_Mendes,2016
1686,86,Fat Joe,"87
",All the Way Up,/wiki/All_the_Way_Up_(Fat_Joe_and_Remy_Ma_song),All the Way Up,/wiki/Fat_Joe,2016
1687,87,Silentó,"88
",Watch Me,/wiki/Watch_Me_(Whip/Nae_Nae),Watch Me,/wiki/Silent%C3%B3,2016
1688,88,Chris Brown,"89
",Back to Sleep,/wiki/Back_to_Sleep_(song),Back to Sleep,/wiki/Chris_Brown,2016
1689,89,Usher,"90
",No Limit,/wiki/No_Limit_(Usher_song),No Limit,/wiki/Usher_(musician),2016
1690,90,O.T. Genasis,"91
",Cut It,/wiki/Cut_It_(song),Cut It,/wiki/O.T._Genasis,2016
1691,91,Kevin Gates,"92
",Really Really,/wiki/Really_Really_(song),Really Really,/wiki/Kevin_Gates,2016
1692,92,Fifth Harmony,"93
",All In My Head (Flex),/wiki/All_In_My_Head_(Flex),All In My Head (Flex),/wiki/Fifth_Harmony,2016
1693,93,Hailee Steinfeld,"94
",Starving,/wiki/Starving_(song),Starving,/wiki/Hailee_Steinfeld,2016
1694,94,Coldplay,"95
",Adventure of a Lifetime,/wiki/Adventure_of_a_Lifetime,Adventure of a Lifetime,/wiki/Coldplay,2016
1695,95,Tim McGraw,"96
",Humble and Kind,/wiki/Humble_and_Kind,Humble and Kind,/wiki/Tim_McGraw,2016
1696,96,Future,"97
",Wicked,/wiki/Wicked_(Future_song),Wicked,/wiki/Future_(rapper),2016
1697,97,Desiigner,"98
",Tiimmy Turner,/wiki/Tiimmy_Turner,Tiimmy Turner,/wiki/Desiigner,2016
1698,98,Wiz Khalifa,"99
",See You Again,/wiki/See_You_Again_(Wiz_Khalifa_song),See You Again,/wiki/Wiz_Khalifa,2016
1699,99,One Direction,"100
",Perfect,/wiki/Perfect_(One_Direction_song),Perfect,/wiki/One_Direction,2016
1700,0,Ed Sheeran,"1
",Shape of You,/wiki/Shape_of_You,Shape of You,/wiki/Ed_Sheeran,2017
1701,1,Luis Fonsi,"2
",Despacito (Remix),/wiki/Despacito#Justin_Bieber_remix_version,Despacito (Remix),/wiki/Luis_Fonsi,2017
1702,2,Bruno Mars,"3
",That's What I Like,/wiki/That%27s_What_I_Like_(Bruno_Mars_song),That's What I Like,/wiki/Bruno_Mars,2017
1703,3,Kendrick Lamar,"4
",Humble,/wiki/Humble_(Kendrick_Lamar_song),Humble,/wiki/Kendrick_Lamar,2017
1704,4,The Chainsmokers,"5
",Something Just Like This,/wiki/Something_Just_Like_This,Something Just Like This,/wiki/The_Chainsmokers,2017
1705,5,Migos,"6
",Bad and Boujee,/wiki/Bad_and_Boujee,Bad and Boujee,/wiki/Migos,2017
1706,6,The Chainsmokers,"7
",Closer,/wiki/Closer_(The_Chainsmokers_song),Closer,/wiki/The_Chainsmokers,2017
1707,7,Sam Hunt,"8
",Body Like a Back Road,/wiki/Body_Like_a_Back_Road,Body Like a Back Road,/wiki/Sam_Hunt,2017
1708,8,Imagine Dragons,"9
",Believer,/wiki/Believer_(Imagine_Dragons_song),Believer,/wiki/Imagine_Dragons,2017
1709,9,Post Malone,"10
",Congratulations,/wiki/Congratulations_(Post_Malone_song),Congratulations,/wiki/Post_Malone,2017
1710,10,James Arthur,"11
",Say You Won't Let Go,/wiki/Say_You_Won%27t_Let_Go,Say You Won't Let Go,/wiki/James_Arthur,2017
1711,11,DJ Khaled,"12
",I'm the One,/wiki/I%27m_the_One_(DJ_Khaled_song),I'm the One,/wiki/DJ_Khaled,2017
1712,12,Lil Uzi Vert,"13
",XO Tour Llif3,/wiki/XO_Tour_Llif3,XO Tour Llif3,/wiki/Lil_Uzi_Vert,2017
1713,13,Future,"14
",Mask Off,/wiki/Mask_Off,Mask Off,/wiki/Future_(rapper),2017
1714,14,French Montana,"15
",Unforgettable,/wiki/Unforgettable_(French_Montana_song),Unforgettable,/wiki/French_Montana,2017
1715,15,Bruno Mars,"16
",24K Magic,/wiki/24K_Magic_(song),24K Magic,/wiki/Bruno_Mars,2017
1716,16,Zedd,"17
",Stay,/wiki/Stay_(Zedd_and_Alessia_Cara_song),Stay,/wiki/Zedd,2017
1717,17,DJ Khaled,"18
",Wild Thoughts,/wiki/Wild_Thoughts,Wild Thoughts,/wiki/DJ_Khaled,2017
1718,18,Rae Sremmurd,"19
",Black Beatles,/wiki/Black_Beatles,Black Beatles,/wiki/Rae_Sremmurd,2017
1719,19,The Weeknd,"20
",Starboy,/wiki/Starboy_(song),Starboy,/wiki/The_Weeknd,2017
1720,20,Khalid,"21
",Location,/wiki/Location_(song),Location,/wiki/Khalid_(singer),2017
1721,21,Charlie Puth,"22
",Attention,/wiki/Attention_(Charlie_Puth_song),Attention,/wiki/Charlie_Puth,2017
1722,22,Shawn Mendes,"23
",There's Nothing Holdin' Me Back,/wiki/There%27s_Nothing_Holdin%27_Me_Back,There's Nothing Holdin' Me Back,/wiki/Shawn_Mendes,2017
1723,23,Cardi B,"24
",Bodak Yellow,/wiki/Bodak_Yellow,Bodak Yellow,/wiki/Cardi_B,2017
1724,24,Childish Gambino,"25
",Redbone,/wiki/Redbone_(song),Redbone,/wiki/Childish_Gambino,2017
1725,25,Zayn,"26
",I Don't Wanna Live Forever,/wiki/I_Don%27t_Wanna_Live_Forever,I Don't Wanna Live Forever,/wiki/Zayn_Malik,2017
1726,26,Kygo,"27
",It Ain't Me,/wiki/It_Ain%27t_Me,It Ain't Me,/wiki/Kygo,2017
1727,27,Kyle,"28
",iSpy,/wiki/ISpy_(Kyle_song),iSpy,/wiki/Kyle_(musician),2017
1728,28,Julia Michaels,"29
",Issues,/wiki/Issues_(Julia_Michaels_song),Issues,/wiki/Julia_Michaels,2017
1729,29,Alessia Cara,"30
",Scars to Your Beautiful,/wiki/Scars_to_Your_Beautiful,Scars to Your Beautiful,/wiki/Alessia_Cara,2017
1730,30,Logic,"31
",1-800-273-8255,/wiki/1-800-273-8255_(song),1-800-273-8255,/wiki/Logic_(musician),2017
1731,31,Niall Horan,"32
",Slow Hands,/wiki/Slow_Hands_(Niall_Horan_song),Slow Hands,/wiki/Niall_Horan,2017
1732,32,Rihanna,"33
",Love on the Brain,/wiki/Love_on_the_Brain,Love on the Brain,/wiki/Rihanna,2017
1733,33,The Weeknd,"34
",I Feel It Coming,/wiki/I_Feel_It_Coming,I Feel It Coming,/wiki/The_Weeknd,2017
1734,34,Big Sean,"35
",Bounce Back,/wiki/Bounce_Back_(Big_Sean_song),Bounce Back,/wiki/Big_Sean,2017
1735,35,Liam Payne,"36
",Strip That Down,/wiki/Strip_That_Down,Strip That Down,/wiki/Liam_Payne,2017
1736,36,Drake,"37
",Fake Love,/wiki/Fake_Love_(Drake_song),Fake Love,/wiki/Drake_(musician),2017
1737,37,Maroon 5,"38
",Don't Wanna Know,/wiki/Don%27t_Wanna_Know,Don't Wanna Know,/wiki/Maroon_5,2017
1738,38,Taylor Swift,"39
",Look What You Made Me Do,/wiki/Look_What_You_Made_Me_Do,Look What You Made Me Do,/wiki/Taylor_Swift,2017
1739,39,Ed Sheeran,"40
",Castle on the Hill,/wiki/Castle_on_the_Hill,Castle on the Hill,/wiki/Ed_Sheeran,2017
1740,40,Machine Gun Kelly,"41
",Bad Things,/wiki/Bad_Things_(Machine_Gun_Kelly_and_Camila_Cabello_song),Bad Things,/wiki/Machine_Gun_Kelly_(rapper),2017
1741,41,The Chainsmokers,"42
",Paris,/wiki/Paris_(The_Chainsmokers_song),Paris,/wiki/The_Chainsmokers,2017
1742,42,Ariana Grande,"43
",Side to Side,/wiki/Side_to_Side,Side to Side,/wiki/Ariana_Grande,2017
1743,43,Clean Bandit,"44
",Rockabye,/wiki/Rockabye_(song),Rockabye,/wiki/Clean_Bandit,2017
1744,44,Portugal. The Man,"45
",Feel It Still,/wiki/Feel_It_Still,Feel It Still,/wiki/Portugal._The_Man,2017
1745,45,DJ Snake,"46
",Let Me Love You,/wiki/Let_Me_Love_You_(DJ_Snake_song),Let Me Love You,/wiki/DJ_Snake,2017
1746,46,Demi Lovato,"47
",Sorry Not Sorry,/wiki/Sorry_Not_Sorry_(Demi_Lovato_song),Sorry Not Sorry,/wiki/Demi_Lovato,2017
1747,47,21 Savage,"48
",Bank Account,/wiki/Bank_Account_(song),Bank Account,/wiki/21_Savage,2017
1748,48,Justin Timberlake,"49
",Can't Stop the Feeling!,/wiki/Can%27t_Stop_the_Feeling!,Can't Stop the Feeling!,/wiki/Justin_Timberlake,2017
1749,49,J Balvin,"50
",Mi Gente,/wiki/Mi_Gente_(J_Balvin_and_Willy_William_song),Mi Gente,/wiki/J_Balvin,2017
1750,50,Imagine Dragons,"51
",Thunder,/wiki/Thunder_(Imagine_Dragons_song),Thunder,/wiki/Imagine_Dragons,2017
1751,51,Migos,"52
",T-Shirt,/wiki/T-Shirt_(Migos_song),T-Shirt,/wiki/Migos,2017
1752,52,Yo Gotti,"53
",Rake It Up,/wiki/Rake_It_Up,Rake It Up,/wiki/Yo_Gotti,2017
1753,53,Shawn Mendes,"54
",Mercy,/wiki/Mercy_(Shawn_Mendes_song),Mercy,/wiki/Shawn_Mendes,2017
1754,54,Kodak Black,"55
",Tunnel Vision,/wiki/Tunnel_Vision_(Kodak_Black_song),Tunnel Vision,/wiki/Kodak_Black,2017
1755,55,Post Malone,"56
",Rockstar,/wiki/Rockstar_(Post_Malone_song),Rockstar,/wiki/Post_Malone,2017
1756,56,Brett Young,"57
",In Case You Didn't Know,/wiki/In_Case_You_Didn%27t_Know_(Brett_Young_song),In Case You Didn't Know,/wiki/Brett_Young_(singer),2017
1757,57,Twenty One Pilots,"58
",Heathens,/wiki/Heathens_(song),Heathens,/wiki/Twenty_One_Pilots,2017
1758,58,Halsey,"59
",Now or Never,/wiki/Now_or_Never_(Halsey_song),Now or Never,/wiki/Halsey_(singer),2017
1759,59,Aminé,"60
",Caroline,/wiki/Caroline_(Amin%C3%A9_song),Caroline,/wiki/Amin%C3%A9_(rapper),2017
1760,60,Ayo & Teo,"61
",Rolex,/wiki/Rolex_(song),Rolex,/wiki/Ayo_%26_Teo,2017
1761,61,Kendrick Lamar,"62
",DNA,/wiki/DNA_(Kendrick_Lamar_song),DNA,/wiki/Kendrick_Lamar,2017
1762,62,Zay Hilfigerrr & Zayion McCall,"63
",Juju on That Beat (TZ Anthem),/wiki/Juju_on_That_Beat_(TZ_Anthem),Juju on That Beat (TZ Anthem),/wiki/Zay_Hilfigerrr_%26_Zayion_McCall,2017
1763,63,Rae Sremmurd,"64
",Swang,/wiki/Swang_(song),Swang,/wiki/Rae_Sremmurd,2017
1764,64,Drake,"65
",Passionfruit,/wiki/Passionfruit_(song),Passionfruit,/wiki/Drake_(musician),2017
1765,65,Kendrick Lamar,"66
",Loyalty,/wiki/Loyalty_(Kendrick_Lamar_song),Loyalty,/wiki/Kendrick_Lamar,2017
1766,66,Kesha,"67
",Praying,/wiki/Praying_(song),Praying,/wiki/Kesha,2017
1767,67,Travis Scott,"68
",Goosebumps,/wiki/Goosebumps_(Travis_Scott_song),Goosebumps,/wiki/Travis_Scott,2017
1768,68,Maroon 5,"69
",Cold,/wiki/Cold_(Maroon_5_song),Cold,/wiki/Maroon_5,2017
1769,69,DRAM,"70
",Broccoli,/wiki/Broccoli_(D.R.A.M._song),Broccoli,/wiki/DRAM_(rapper),2017
1770,70,Calvin Harris,"71
",Slide,/wiki/Slide_(Calvin_Harris_song),Slide,/wiki/Calvin_Harris,2017
1771,71,Kane Brown,"72
",What Ifs,/wiki/What_Ifs,What Ifs,/wiki/Kane_Brown,2017
1772,72,Katy Perry,"73
",Chained to the Rhythm,/wiki/Chained_to_the_Rhythm,Chained to the Rhythm,/wiki/Katy_Perry,2017
1773,73,Calvin Harris,"74
",Feels,/wiki/Feels_(song),Feels,/wiki/Calvin_Harris,2017
1774,74,Jon Bellion,"75
",All Time Low,/wiki/All_Time_Low_(Jon_Bellion_song),All Time Low,/wiki/Jon_Bellion,2017
1775,75,Luke Combs,"76
",Hurricane,/wiki/Hurricane_(Luke_Combs_song),Hurricane,/wiki/Luke_Combs,2017
1776,76,Sam Smith,"77
",Too Good at Goodbyes,/wiki/Too_Good_at_Goodbyes,Too Good at Goodbyes,/wiki/Sam_Smith_(singer),2017
1777,77,Khalid,"78
",Young Dumb & Broke,/wiki/Young_Dumb_%26_Broke,Young Dumb & Broke,/wiki/Khalid_(singer),2017
1778,78,Playboi Carti,"79
",Magnolia,/wiki/Magnolia_(song),Magnolia,/wiki/Playboi_Carti,2017
1779,79,SZA,"80
",Love Galore,/wiki/Love_Galore,Love Galore,/wiki/SZA_(singer),2017
1780,80,A Boogie wit da Hoodie,"81
",Drowning,/wiki/Drowning_(A_Boogie_wit_da_Hoodie_song),Drowning,/wiki/A_Boogie_wit_da_Hoodie,2017
1781,81,Hailee Steinfeld,"82
",Starving,/wiki/Starving_(song),Starving,/wiki/Hailee_Steinfeld,2017
1782,82,Gucci Mane,"83
",Both,/wiki/Both_(song),Both,/wiki/Gucci_Mane,2017
1783,83,Pink,"84
",What About Us,/wiki/What_About_Us_(Pink_song),What About Us,/wiki/Pink_(singer),2017
1784,84,Jason Derulo,"85
",Swalla,/wiki/Swalla,Swalla,/wiki/Jason_Derulo,2017
1785,85,Migos,"86
",Slippery,/wiki/Slippery_(song),Slippery,/wiki/Migos,2017
1786,86,Harry Styles,"87
",Sign of the Times,/wiki/Sign_of_the_Times_(Harry_Styles_song),Sign of the Times,/wiki/Harry_Styles,2017
1787,87,Adele,"88
",Water Under the Bridge,/wiki/Water_Under_the_Bridge_(song),Water Under the Bridge,/wiki/Adele,2017
1788,88,Miley Cyrus,"89
",Malibu,/wiki/Malibu_(Miley_Cyrus_song),Malibu,/wiki/Miley_Cyrus,2017
1789,89,Marian Hill,"90
",Down,/wiki/Down_(Marian_Hill_song),Down,/wiki/Marian_Hill,2017
1790,90,Cheat Codes,"91
",No Promises,/wiki/No_Promises_(Cheat_Codes_song),No Promises,/wiki/Cheat_Codes_(DJs),2017
1791,91,Shawn Mendes,"92
",Treat You Better,/wiki/Treat_You_Better,Treat You Better,/wiki/Shawn_Mendes,2017
1792,92,Gucci Mane,"93
",I Get the Bag,/wiki/I_Get_the_Bag,I Get the Bag,/wiki/Gucci_Mane,2017
1793,93,Dustin Lynch,"94
",Small Town Boy,/wiki/Small_Town_Boy_(song),Small Town Boy,/wiki/Dustin_Lynch,2017
1794,94,YFN Lucci,"95
",Everyday We Lit,/wiki/Everyday_We_Lit,Everyday We Lit,/wiki/YFN_Lucci,2017
1795,95,Camila Cabello,"96
",Havana,/wiki/Havana_(Camila_Cabello_song),Havana,/wiki/Camila_Cabello,2017
1796,96,Maroon 5,"97
",What Lovers Do,/wiki/What_Lovers_Do,What Lovers Do,/wiki/Maroon_5,2017
1797,97,Blackbear,"98
",Do Re Mi,/wiki/Do_Re_Mi_(Blackbear_song),Do Re Mi,/wiki/Blackbear_(musician),2017
1798,98,XXXTentacion,"99
",Look at Me!,/wiki/Look_at_Me_(XXXTentacion_song),Look at Me!,/wiki/XXXTentacion,2017
1799,99,Keith Urban,"100
",The Fighter,/wiki/The_Fighter_(Keith_Urban_song),The Fighter,/wiki/Keith_Urban,2017
1800,0,Drake,"1
",God's Plan,/wiki/God%27s_Plan_(song),God's Plan,/wiki/Drake_(musician),2018
1801,1,Ed Sheeran,"2
",Perfect,/wiki/Perfect_(Ed_Sheeran_song),Perfect,/wiki/Ed_Sheeran,2018
1802,2,Bebe Rexha,"3
",Meant to Be,/wiki/Meant_to_Be_(Bebe_Rexha_song),Meant to Be,/wiki/Bebe_Rexha,2018
1803,3,Camila Cabello,"4
",Havana,/wiki/Havana_(Camila_Cabello_song),Havana,/wiki/Camila_Cabello,2018
1804,4,Post Malone,"5
",Rockstar,/wiki/Rockstar_(Post_Malone_song),Rockstar,/wiki/Post_Malone,2018
1805,5,Post Malone,"6
",Psycho,/wiki/Psycho_(Post_Malone_song),Psycho,/wiki/Post_Malone,2018
1806,6,Cardi B,"7
",I Like It,"/wiki/I_Like_It_(Cardi_B,_Bad_Bunny_and_J_Balvin_song)",I Like It,/wiki/Cardi_B,2018
1807,7,Zedd,"8
",The Middle,"/wiki/The_Middle_(Zedd,_Maren_Morris_and_Grey_song)",The Middle,/wiki/Zedd,2018
1808,8,Drake,"9
",In My Feelings,/wiki/In_My_Feelings,In My Feelings,/wiki/Drake_(musician),2018
1809,9,Maroon 5,"10
",Girls Like You,/wiki/Girls_Like_You,Girls Like You,/wiki/Maroon_5,2018
1810,10,Drake,"11
",Nice for What,/wiki/Nice_for_What,Nice for What,/wiki/Drake_(musician),2018
1811,11,Juice Wrld,"12
",Lucid Dreams,/wiki/Lucid_Dreams_(Juice_Wrld_song),Lucid Dreams,/wiki/Juice_Wrld,2018
1812,12,Post Malone,"13
",Better Now,/wiki/Better_Now_(Post_Malone_song),Better Now,/wiki/Post_Malone,2018
1813,13,Bruno Mars,"14
",Finesse,/wiki/Finesse_(song),Finesse,/wiki/Bruno_Mars,2018
1814,14,Ella Mai,"15
",Boo'd Up,/wiki/Boo%27d_Up,Boo'd Up,/wiki/Ella_Mai,2018
1815,15,Dua Lipa,"16
",New Rules,/wiki/New_Rules_(song),New Rules,/wiki/Dua_Lipa,2018
1816,16,XXXTentacion,"17
",Sad!,/wiki/Sad!,Sad!,/wiki/XXXTentacion,2018
1817,17,Camila Cabello,"18
",Never Be the Same,/wiki/Never_Be_the_Same_(Camila_Cabello_song),Never Be the Same,/wiki/Camila_Cabello,2018
1818,18,Khalid,"19
",Love Lies,/wiki/Love_Lies_(song),Love Lies,/wiki/Khalid_(singer),2018
1819,19,Ariana Grande,"20
",No Tears Left to Cry,/wiki/No_Tears_Left_to_Cry,No Tears Left to Cry,/wiki/Ariana_Grande,2018
1820,20,Bazzi,"21
",Mine,/wiki/Mine_(Bazzi_song),Mine,/wiki/Bazzi_(singer),2018
1821,21,Imagine Dragons,"22
",Thunder,/wiki/Thunder_(Imagine_Dragons_song),Thunder,/wiki/Imagine_Dragons,2018
1822,22,BlocBoy JB,"23
",Look Alive,/wiki/Look_Alive_(BlocBoy_JB_song),Look Alive,/wiki/BlocBoy_JB,2018
1823,23,Taylor Swift,"24
",Delicate,/wiki/Delicate_(Taylor_Swift_song),Delicate,/wiki/Taylor_Swift,2018
1824,24,Lil Baby,"25
",Yes Indeed,/wiki/Yes_Indeed_(song),Yes Indeed,/wiki/Lil_Baby,2018
1825,25,Marshmello,"26
",Friends,/wiki/Friends_(Marshmello_and_Anne-Marie_song),Friends,/wiki/Marshmello,2018
1826,26,Halsey,"27
",Bad at Love,/wiki/Bad_at_Love,Bad at Love,/wiki/Halsey_(singer),2018
1827,27,Tyga,"28
",Taste,/wiki/Taste_(song),Taste,/wiki/Tyga,2018
1828,28,NF,"29
",Let You Down,/wiki/Let_You_Down_(NF_song),Let You Down,/wiki/NF_(rapper),2018
